timestamp,pitch,yaw,roll
159.52,-0.005,-0.138,0.042
166.63,-0.024,-0.169,0.056
166.82,0.008,-0.171,0.099
167.0,-0.009,-0.17,0.089
167.18,-0.017,-0.17,0.04
167.36,-0.013,-0.169,0.102
167.54,-0.01,-0.17,0.109
167.73,-0.004,-0.173,0.123
167.91,-0.02,-0.172,0.091
168.9,-0.009,-0.171,0.077
168.27,-0.008,-0.173,0.074
168.46,-0.005,-0.171,0.039
168.64,-0.021,-0.172,0.057
168.82,-0.01,-0.173,0.052
169.0,-0.023,-0.171,0.066
169.19,-0.004,-0.171,0.068
169.37,-0.007,-0.17,0.043
169.55,-0.015,-0.169,0.042
169.73,-0.026,-0.168,0.04
169.91,-0.026,-0.172,0.042
170.1,-0.01,-0.172,0.081
170.28,-0.001,-0.17,0.067
170.46,-0.02,-0.17,0.064
170.64,-0.007,-0.169,0.051
170.83,-0.018,-0.169,0.047
171.1,-0.009,-0.171,0.05
171.19,-0.001,-0.17,0.051
171.37,0.008,-0.169,0.097
171.74,0.026,-0.17,0.071
171.92,-0.032,-0.17,0.032
172.1,0.045,-0.172,0.094
172.28,-0.069,-0.172,0.02
172.47,0.051,-0.172,0.087
172.65,-0.027,-0.172,0.069
172.83,-0.004,-0.168,0.096
173.1,0.004,-0.165,0.084
173.2,-0.006,-0.165,0.064
173.38,-0.015,-0.165,0.048
173.56,-0.006,-0.165,0.045
173.74,-0.023,-0.165,0.076
173.92,0.001,-0.163,0.057
174.11,0.005,-0.163,0.078
174.29,-0.01,-0.165,0.062
174.47,-0.004,-0.169,0.064
174.65,0.001,-0.169,0.067
174.84,0.001,-0.17,0.043
175.2,-0.004,-0.171,0.02
175.2,-0.021,-0.171,-0.016
175.38,-0.008,-0.173,-0.041
175.57,0.009,-0.173,0.047
175.75,-0.02,-0.173,0.004
175.93,0.008,-0.173,-0.032
176.11,-0.013,-0.173,-0.071
176.29,-0.005,-0.174,-0.098
176.48,-0.005,-0.177,-0.063
176.66,-0.03,-0.178,-0.059
176.84,-0.014,-0.181,-0.064
177.2,-0.007,-0.181,-0.048
177.21,-0.003,-0.18,-0.037
177.39,0.005,-0.18,-0.014
177.57,-0.01,-0.185,-0.033
177.75,-0.016,-0.188,-0.049
177.94,0.005,-0.188,-0.006
178.12,-0.006,-0.187,0.007
178.3,-0.002,-0.19,0.065
178.48,0.005,-0.188,0.064
178.66,0.001,-0.188,0.057
178.85,-0.006,-0.189,0.064
179.3,-0.01,-0.189,0.047
179.21,-0.0,-0.189,0.004
179.39,0.003,-0.187,0.006
179.58,-0.01,-0.189,0.031
179.76,-0.008,-0.186,-0.002
179.94,0.012,-0.186,-0.053
180.12,0.002,-0.187,-0.03
180.31,0.001,-0.187,-0.045
180.49,-0.004,-0.188,-0.059
180.67,-0.001,-0.188,-0.039
180.85,-0.012,-0.188,-0.013
181.3,-0.004,-0.187,0.075
181.22,-0.017,-0.187,0.099
181.4,-0.009,-0.19,0.108
181.58,-0.004,-0.192,0.108
181.76,-0.005,-0.191,0.108
181.95,0.022,-0.193,0.112
182.13,-0.01,-0.192,0.091
182.31,0.016,-0.192,0.097
182.49,-0.008,-0.194,0.087
182.68,0.0,-0.2,0.11
182.86,-0.013,-0.201,0.083
183.4,-0.016,-0.205,0.082
183.22,-0.033,-0.205,0.087
183.4,-0.002,-0.205,0.085
183.59,-0.011,-0.207,0.053
183.77,-0.01,-0.21,0.051
183.95,0.014,-0.21,0.083
184.13,-0.015,-0.211,0.079
184.32,0.008,-0.21,0.084
184.5,-0.048,-0.21,0.08
184.68,-0.0,-0.212,0.062
184.86,-0.001,-0.213,0.025
185.5,-0.008,-0.215,0.005
185.23,-0.011,-0.215,0.007
185.41,-0.001,-0.214,-0.014
185.59,-0.001,-0.214,-0.02
185.77,-0.012,-0.216,-0.005
185.96,-0.031,-0.215,-0.008
186.14,0.006,-0.215,-0.014
186.32,-0.019,-0.213,-0.031
186.5,-0.002,-0.217,-0.027
186.69,-0.013,-0.22,-0.046
186.87,-0.001,-0.221,-0.032
187.5,-0.013,-0.218,-0.038
187.23,-0.009,-0.217,-0.037
187.42,-0.024,-0.218,-0.032
187.6,-0.004,-0.218,-0.029
187.78,-0.018,-0.219,-0.036
187.96,-0.02,-0.221,-0.058
188.14,-0.018,-0.22,-0.048
188.33,-0.003,-0.221,-0.041
188.51,-0.013,-0.223,-0.056
188.69,0.003,-0.222,-0.046
188.87,-0.019,-0.222,-0.027
189.6,-0.014,-0.221,-0.019
189.24,-0.005,-0.219,-0.014
189.42,-0.029,-0.219,-0.004
189.6,0.015,-0.22,0.023
189.79,-0.01,-0.22,0.015
189.97,-0.01,-0.221,0.021
190.15,-0.01,-0.222,-0.0
190.33,-0.012,-0.224,-0.001
190.51,-0.001,-0.225,-0.007
190.7,-0.036,-0.226,-0.022
190.88,-0.012,-0.227,-0.026
191.6,-0.019,-0.23,-0.034
191.24,-0.025,-0.228,-0.04
191.43,-0.014,-0.228,-0.048
191.61,-0.01,-0.229,-0.041
191.79,-0.016,-0.227,-0.035
191.97,-0.004,-0.229,-0.023
192.15,0.006,-0.224,-0.02
192.34,-0.025,-0.224,-0.017
192.52,-0.029,-0.226,-0.001
192.7,-0.03,-0.225,-0.006
192.88,-0.0,-0.228,0.012
193.7,-0.005,-0.23,0.019
193.25,-0.013,-0.232,0.009
193.43,-0.015,-0.233,0.005
193.61,-0.015,-0.231,0.013
193.8,-0.016,-0.232,0.025
193.98,-0.007,-0.232,0.019
194.16,-0.038,-0.231,0.016
194.34,-0.01,-0.23,0.013
194.52,0.0,-0.23,0.049
194.71,0.0,-0.232,0.026
194.89,0.008,-0.232,0.045
195.7,-0.003,-0.23,0.053
195.25,-0.007,-0.231,0.046
195.44,-0.007,-0.233,0.045
195.62,-0.002,-0.233,0.093
195.8,0.001,-0.234,0.095
195.98,-0.022,-0.236,0.104
196.17,-0.003,-0.24,0.087
196.35,-0.004,-0.244,0.073
196.53,-0.0,-0.249,0.062
196.71,-0.022,-0.249,0.066
196.89,-0.008,-0.25,0.079
197.8,-0.024,-0.246,0.077
197.26,-0.012,-0.252,0.066
197.44,-0.039,-0.254,0.041
197.62,0.008,-0.256,0.031
197.81,-0.028,-0.253,0.008
197.99,-0.004,-0.257,0.024
198.17,-0.009,-0.26,0.021
198.35,-0.018,-0.261,0.003
198.54,-0.005,-0.262,0.008
198.72,0.0,-0.264,-0.014
198.9,-0.008,-0.266,-0.03
199.8,-0.015,-0.267,-0.019
199.26,0.003,-0.27,-0.043
199.45,-0.006,-0.272,-0.048
199.63,-0.017,-0.274,-0.009
199.81,-0.01,-0.278,0.016
199.99,-0.016,-0.28,0.042
200.18,-0.003,-0.284,0.056
200.36,-0.012,-0.284,0.068
200.54,-0.004,-0.285,0.073
203.9,-0.003,-0.281,0.091
203.28,-0.0,-0.281,0.071
203.46,-0.005,-0.282,0.066
203.64,-0.008,-0.284,0.066
203.82,-0.012,-0.285,0.071
204.0,-0.012,-0.287,0.051
204.19,-0.01,-0.287,0.058
204.37,0.005,-0.286,0.04
204.55,-0.002,-0.284,0.039
204.73,-0.013,-0.286,0.035
204.92,-0.0,-0.286,0.044
205.1,-0.008,-0.287,0.039
205.28,-0.029,-0.291,0.039
205.46,-0.012,-0.291,0.03
205.65,0.002,-0.29,0.031
205.83,-0.015,-0.292,0.012
206.1,0.005,-0.291,0.015
206.19,-0.012,-0.292,-0.015
206.37,-0.003,-0.29,0.006
206.56,-0.016,-0.29,-0.004
206.74,0.0,-0.288,-0.0
206.92,-0.013,-0.284,0.007
207.1,-0.012,-0.285,0.026
207.29,-0.002,-0.289,0.036
207.47,-0.006,-0.29,0.024
207.65,-0.006,-0.288,0.048
207.83,-0.021,-0.289,0.046
208.1,0.009,-0.289,0.037
208.2,0.005,-0.287,0.031
208.38,-0.002,-0.285,0.039
208.56,-0.003,-0.284,0.055
208.74,-0.016,-0.286,0.016
208.93,-0.02,-0.288,0.034
209.11,-0.012,-0.289,0.034
209.29,-0.006,-0.289,0.034
209.47,-0.007,-0.286,0.052
209.66,0.011,-0.284,0.022
209.84,-0.027,-0.285,0.005
210.2,0.025,-0.285,-0.003
210.2,-0.014,-0.283,-0.005
210.38,0.012,-0.285,-0.005
210.57,-0.018,-0.284,-0.001
210.75,-0.023,-0.282,0.004
210.93,-0.01,-0.283,0.013
211.11,0.003,-0.285,0.036
211.3,0.007,-0.288,0.039
211.48,-0.006,-0.292,0.044
211.66,-0.007,-0.296,0.017
211.84,-0.024,-0.3,0.035
212.3,-0.019,-0.301,0.026
212.21,-0.014,-0.302,0.044
212.39,0.001,-0.302,0.051
212.57,-0.013,-0.302,0.049
212.76,-0.004,-0.302,0.06
212.94,0.012,-0.304,0.011
213.12,-0.011,-0.303,0.052
213.3,-0.028,-0.302,0.011
213.48,0.036,-0.304,0.013
213.67,-0.035,-0.302,0.006
213.85,-0.003,-0.301,-0.012
214.3,-0.002,-0.301,0.019
214.21,-0.001,-0.301,0.023
214.4,-0.024,-0.299,0.017
214.58,0.006,-0.302,0.034
214.76,0.001,-0.301,0.062
214.94,-0.005,-0.297,0.049
215.13,-0.022,-0.3,0.026
215.31,0.009,-0.303,0.047
215.49,-0.007,-0.301,0.05
215.67,-0.004,-0.302,0.038
215.85,-0.024,-0.302,0.028
216.4,-0.046,-0.304,0.037
216.22,0.037,-0.304,0.067
216.4,-0.036,-0.307,0.064
216.58,-0.014,-0.309,0.053
216.77,-0.035,-0.31,0.043
216.95,-0.001,-0.309,0.058
217.13,-0.0,-0.313,0.04
217.31,-0.007,-0.314,0.011
217.5,-0.003,-0.319,0.011
217.68,-0.014,-0.318,0.004
217.86,-0.0,-0.316,0.017
218.4,-0.006,-0.315,0.015
218.23,-0.03,-0.317,0.028
218.41,-0.002,-0.315,0.043
218.59,-0.007,-0.316,0.037
218.77,0.0,-0.315,0.044
218.95,-0.01,-0.315,0.066
219.14,-0.025,-0.317,0.068
219.32,-0.024,-0.317,0.066
219.5,-0.009,-0.315,0.057
219.68,-0.008,-0.314,0.058
219.87,0.012,-0.315,0.061
220.5,-0.013,-0.314,0.064
220.23,-0.007,-0.316,0.068
220.41,-0.003,-0.317,0.044
220.6,-0.004,-0.318,0.044
220.78,-0.01,-0.317,0.021
220.96,-0.005,-0.319,0.023
221.14,-0.034,-0.316,0.019
221.32,0.014,-0.316,0.031
221.51,-0.028,-0.318,0.023
221.69,-0.004,-0.318,0.019
221.87,-0.004,-0.318,0.03
222.5,-0.008,-0.316,0.021
222.24,0.01,-0.316,0.025
222.42,-0.049,-0.314,0.018
222.6,0.026,-0.317,0.05
222.78,-0.014,-0.317,0.059
222.97,-0.029,-0.316,0.041
223.15,0.032,-0.32,0.036
223.33,-0.011,-0.319,0.05
223.51,0.011,-0.318,0.078
223.69,-0.016,-0.319,0.097
223.88,-0.003,-0.322,0.102
224.6,-0.032,-0.32,0.108
224.24,-0.011,-0.318,0.116
224.42,0.003,-0.319,0.097
224.61,-0.001,-0.32,0.1
224.79,0.0,-0.321,0.099
224.97,-0.014,-0.323,0.103
225.15,0.009,-0.326,0.102
225.34,-0.011,-0.326,0.068
225.52,0.003,-0.327,0.072
225.7,-0.006,-0.331,0.065
225.88,0.003,-0.334,0.037
226.7,-0.007,-0.335,0.026
226.25,-0.016,-0.332,0.024
226.43,-0.014,-0.33,0.019
226.61,-0.011,-0.328,0.051
226.79,-0.009,-0.33,0.044
226.98,-0.013,-0.333,0.045
227.16,0.002,-0.332,0.031
227.34,-0.014,-0.331,0.033
227.52,0.004,-0.331,0.037
227.71,-0.011,-0.33,0.042
227.89,-0.016,-0.329,0.041
228.7,0.0,-0.33,0.063
228.25,-0.002,-0.329,0.049
228.44,-0.014,-0.328,0.031
228.62,-0.017,-0.33,0.009
228.8,-0.011,-0.334,0.004
228.98,0.003,-0.331,0.023
229.16,-0.001,-0.331,0.033
229.35,-0.002,-0.332,0.072
229.53,-0.018,-0.331,0.104
229.71,-0.006,-0.332,0.087
229.89,-0.012,-0.333,0.083
230.8,-0.033,-0.332,0.058
230.26,-0.006,-0.331,0.062
230.44,-0.013,-0.333,0.119
230.62,0.003,-0.334,0.1
230.81,-0.012,-0.334,0.104
230.99,-0.013,-0.334,0.082
231.17,-0.007,-0.334,0.104
231.35,-0.016,-0.336,0.089
231.53,0.021,-0.338,0.108
231.72,-0.021,-0.34,0.114
231.9,0.006,-0.34,0.077
232.8,-0.024,-0.339,0.065
232.26,-0.002,-0.34,0.033
232.45,-0.016,-0.343,0.054
232.63,-0.017,-0.345,0.054
232.81,-0.017,-0.348,0.037
232.99,-0.012,-0.348,0.046
233.18,-0.025,-0.35,0.049
233.36,0.019,-0.352,0.074
233.54,-0.02,-0.355,0.093
233.72,0.005,-0.351,0.093
233.91,-0.02,-0.352,0.082
234.9,-0.019,-0.352,0.073
234.27,-0.022,-0.352,0.054
234.45,-0.005,-0.352,0.034
234.63,-0.021,-0.352,0.033
234.82,-0.003,-0.354,0.008
235.0,-0.016,-0.354,0.028
235.18,0.007,-0.355,0.029
235.36,-0.019,-0.354,0.049
235.55,0.008,-0.354,0.039
235.73,-0.003,-0.354,0.054
235.91,-0.004,-0.354,0.056
236.9,-0.006,-0.358,0.064
236.28,0.0,-0.361,0.067
236.46,-0.001,-0.362,0.07
236.64,-0.006,-0.363,0.048
236.82,-0.021,-0.366,0.019
237.0,-0.016,-0.366,0.02
237.19,-0.028,-0.365,0.055
237.37,0.003,-0.369,0.076
237.55,-0.008,-0.369,0.072
237.73,0.006,-0.369,0.053
237.92,-0.01,-0.369,0.044
238.1,-0.011,-0.369,0.039
238.28,-0.018,-0.369,0.037
238.46,0.01,-0.367,0.072
238.64,-0.025,-0.366,0.103
238.83,-0.006,-0.37,0.102
239.1,-0.001,-0.368,0.106
239.19,-0.013,-0.369,0.132
239.37,0.005,-0.368,0.097
239.56,-0.023,-0.367,0.081
239.74,-0.0,-0.369,0.07
239.92,-0.006,-0.369,0.067
240.1,-0.009,-0.369,0.057
240.29,-0.009,-0.374,0.079
240.47,-0.008,-0.371,0.073
240.65,-0.006,-0.37,0.043
240.83,-0.001,-0.367,0.04
241.1,-0.023,-0.366,0.045
241.2,0.004,-0.368,0.058
241.38,-0.029,-0.366,0.05
241.56,-0.016,-0.366,0.045
241.74,-0.003,-0.365,0.034
241.93,-0.001,-0.366,0.051
242.11,-0.026,-0.362,0.027
242.29,-0.004,-0.364,0.018
242.47,-0.017,-0.365,0.0
242.66,0.01,-0.364,0.011
242.84,-0.035,-0.365,0.01
243.2,-0.007,-0.366,0.029
243.2,-0.01,-0.365,0.026
249.58,-0.007,-0.38,0.03
249.77,-0.004,-0.38,0.031
249.95,-0.008,-0.381,0.008
250.13,-0.025,-0.38,-0.01
250.31,0.002,-0.378,-0.001
250.49,-0.022,-0.377,-0.012
250.68,0.001,-0.377,-0.003
250.86,-0.018,-0.377,-0.008
251.4,-0.022,-0.379,-0.01
251.22,-0.028,-0.378,0.012
251.41,-0.004,-0.379,0.003
251.59,-0.009,-0.377,0.003
251.77,0.004,-0.378,0.018
251.95,-0.018,-0.378,0.019
252.14,0.001,-0.378,-0.0
252.32,-0.021,-0.375,0.009
252.5,-0.006,-0.375,0.002
252.68,-0.015,-0.378,0.023
252.86,0.006,-0.377,0.033
253.5,-0.032,-0.376,0.048
253.23,-0.004,-0.377,0.023
253.41,-0.006,-0.377,-0.0
253.59,-0.022,-0.372,0.068
253.78,0.028,-0.373,0.042
253.96,-0.024,-0.368,0.013
254.14,-0.008,-0.368,0.032
254.32,-0.024,-0.371,-0.005
254.51,0.005,-0.37,0.019
254.69,-0.011,-0.367,0.029
254.87,-0.022,-0.367,-0.017
255.5,-0.006,-0.368,0.03
255.23,-0.026,-0.369,0.092
255.42,-0.004,-0.371,0.037
255.6,-0.015,-0.37,0.115
255.78,0.001,-0.369,0.055
255.96,-0.013,-0.369,0.102
256.15,0.006,-0.364,0.075
256.33,-0.012,-0.364,0.071
256.51,-0.016,-0.361,0.039
256.69,0.01,-0.363,0.066
256.87,-0.011,-0.362,0.022
257.6,-0.017,-0.36,0.026
257.24,-0.033,-0.361,0.039
257.42,-0.004,-0.361,0.026
257.6,-0.029,-0.362,0.019
257.79,-0.003,-0.363,0.006
257.97,-0.016,-0.364,0.012
258.15,-0.025,-0.365,0.018
258.33,-0.002,-0.364,0.023
258.52,-0.003,-0.366,0.011
258.7,-0.034,-0.369,0.029
258.88,0.002,-0.37,0.004
259.6,-0.006,-0.37,0.017
259.24,-0.021,-0.373,-0.018
259.43,-0.004,-0.376,-0.007
259.61,-0.007,-0.376,-0.015
259.79,-0.013,-0.375,0.007
259.97,0.006,-0.373,0.013
260.16,-0.001,-0.374,-0.011
260.34,-0.001,-0.372,0.0
260.52,0.01,-0.37,0.002
260.7,-0.007,-0.369,0.012
260.89,0.01,-0.37,-0.001
261.7,-0.008,-0.37,0.009
261.25,0.013,-0.37,0.006
261.43,-0.011,-0.369,0.024
261.61,-0.009,-0.367,-0.001
261.8,0.004,-0.367,0.019
261.98,0.006,-0.368,0.012
262.16,-0.02,-0.371,0.019
262.34,-0.014,-0.37,0.002
262.53,0.003,-0.368,0.016
262.71,-0.005,-0.37,0.014
262.89,-0.027,-0.365,0.013
263.7,-0.012,-0.364,-0.001
263.26,-0.0,-0.365,0.012
263.44,-0.013,-0.362,0.023
263.62,-0.014,-0.364,0.058
263.8,-0.001,-0.366,0.071
263.98,0.008,-0.367,0.057
264.17,0.008,-0.363,0.055
264.35,-0.007,-0.362,0.076
264.53,-0.008,-0.36,0.074
264.71,-0.005,-0.363,0.094
264.9,0.001,-0.363,0.091
265.8,-0.026,-0.365,0.073
265.26,0.007,-0.367,0.059
265.44,0.004,-0.367,0.04
265.62,0.002,-0.37,0.008
265.81,-0.011,-0.372,0.019
265.99,-0.007,-0.374,0.011
266.17,-0.008,-0.378,-0.003
266.35,0.0,-0.377,-0.008
266.54,-0.007,-0.374,-0.006
266.72,0.0,-0.376,-0.017
266.9,-0.011,-0.376,-0.003
267.8,0.008,-0.376,-0.004
267.27,-0.031,-0.375,0.004
267.45,0.002,-0.375,-0.004
267.63,0.002,-0.377,-0.005
267.81,-0.01,-0.377,0.014
267.99,-0.02,-0.38,0.003
268.18,0.0,-0.381,0.024
268.36,0.006,-0.381,0.006
268.54,0.002,-0.38,0.011
268.72,-0.009,-0.383,0.017
268.91,-0.004,-0.384,-0.013
269.9,-0.007,-0.383,-0.01
269.27,-0.01,-0.387,-0.025
269.45,-0.007,-0.387,-0.013
269.64,0.002,-0.384,-0.004
269.82,-0.009,-0.382,-0.017
270.0,0.007,-0.383,-0.017
270.18,-0.006,-0.383,-0.005
270.36,0.0,-0.385,-0.003
270.55,-0.003,-0.384,-0.014
270.73,-0.025,-0.386,-0.003
270.91,0.012,-0.387,0.003
271.9,0.018,-0.386,0.018
271.28,-0.002,-0.386,0.019
271.46,0.0,-0.387,-0.003
271.64,-0.009,-0.387,0.014
271.82,-0.015,-0.386,-0.014
272.1,0.026,-0.386,0.003
272.19,-0.018,-0.39,0.001
272.37,-0.003,-0.393,0.021
272.55,-0.01,-0.395,0.012
272.73,-0.004,-0.396,0.025
272.92,-0.013,-0.397,0.021
273.1,0.017,-0.398,0.031
273.28,-0.025,-0.399,0.042
273.46,-0.013,-0.398,0.039
273.65,0.01,-0.399,0.074
273.83,-0.004,-0.401,0.08
274.1,-0.02,-0.403,0.082
274.19,0.01,-0.401,0.074
274.38,-0.004,-0.4,0.059
274.56,0.003,-0.4,0.068
274.74,0.011,-0.397,0.08
274.92,0.012,-0.396,0.092
275.1,-0.008,-0.396,0.071
275.29,0.001,-0.394,0.081
275.47,0.0,-0.394,0.088
275.65,-0.001,-0.395,0.1
275.83,-0.013,-0.393,0.113
276.2,0.008,-0.391,0.093
278.75,-0.002,-0.404,0.037
278.93,-0.004,-0.406,0.033
279.12,-0.008,-0.407,0.023
279.3,0.009,-0.414,0.024
279.48,0.003,-0.416,0.032
279.66,0.004,-0.419,0.016
279.84,-0.01,-0.42,0.018
280.3,-0.003,-0.422,0.024
280.21,-0.0,-0.424,0.064
280.39,0.014,-0.424,0.086
280.57,-0.008,-0.425,0.08
280.76,-0.028,-0.426,0.08
280.94,-0.009,-0.429,0.069
281.12,-0.021,-0.433,0.04
281.3,0.011,-0.435,0.061
281.49,-0.007,-0.435,0.049
281.67,0.009,-0.433,0.075
281.85,0.0,-0.434,0.054
282.3,-0.004,-0.435,0.042
282.21,0.009,-0.434,0.021
282.4,-0.01,-0.435,0.033
282.58,-0.005,-0.436,0.021
282.76,0.005,-0.436,0.016
282.94,-0.01,-0.436,0.032
283.13,0.003,-0.436,0.05
283.31,-0.023,-0.436,0.075
283.49,-0.007,-0.436,0.064
283.67,0.006,-0.435,0.026
283.86,-0.003,-0.438,0.006
284.4,0.013,-0.44,0.032
284.22,-0.002,-0.441,0.044
284.4,0.014,-0.441,0.052
284.58,-0.013,-0.443,0.06
284.77,0.008,-0.446,0.068
284.95,-0.002,-0.451,0.057
285.13,0.001,-0.454,0.016
285.31,-0.008,-0.455,0.018
285.5,-0.0,-0.455,0.029
285.68,-0.005,-0.455,0.004
285.86,0.004,-0.453,0.026
286.4,-0.023,-0.45,0.044
286.23,0.002,-0.45,0.088
286.41,0.008,-0.45,0.066
293.15,-0.003,-0.47,-0.006
293.34,-0.012,-0.47,-0.002
293.52,0.001,-0.469,-0.001
293.7,-0.017,-0.47,0.011
293.88,-0.001,-0.468,0.022
294.6,0.0,-0.469,0.01
294.25,0.001,-0.471,0.012
294.43,-0.018,-0.473,0.014
294.61,0.008,-0.472,0.013
294.79,-0.002,-0.472,0.008
294.98,-0.003,-0.473,0.017
295.16,0.005,-0.472,0.001
295.34,-0.012,-0.472,0.011
295.52,-0.0,-0.474,-0.001
295.71,-0.002,-0.476,-0.012
295.89,-0.015,-0.476,-0.011
296.7,0.003,-0.477,0.006
296.25,-0.015,-0.477,0.019
296.43,0.013,-0.478,0.013
296.62,0.001,-0.476,0.013
296.8,-0.008,-0.475,-0.002
296.98,-0.0,-0.476,0.015
297.16,0.015,-0.479,-0.002
297.35,-0.004,-0.478,0.011
297.53,0.012,-0.476,0.029
297.71,-0.02,-0.478,-0.001
297.89,0.0,-0.478,0.011
298.8,0.006,-0.477,-0.009
298.99,-0.006,-0.479,-0.01
299.17,-0.013,-0.478,-0.002
299.35,0.0,-0.479,-0.001
299.53,-0.003,-0.48,-0.009
299.72,0.028,-0.481,0.003
299.9,-0.042,-0.48,0.009
300.8,0.003,-0.483,-0.002
300.26,-0.005,-0.481,0.001
300.45,-0.014,-0.482,0.003
